,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
842,N/A,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,9/1/2017,"Jumpy raspberry and candied plum aromas are akin to Kool-Aid. A rubbery, grabby palate and foxy, medicinal flavors of latex and berry fruits culminate on a strained finish.",,Simone International,Conde de Altava 2015  Rioja,$10, Northern Spain,83,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2015,Conde de Altava
843,13%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,9/1/2017,"Although 2012 was a ripe, warm year, this wine is tomatoey and herbal. Stalky, salty flavors are barely acceptable.",Crianza,"Classic Wines, Inc",Loriñon 2012 Crianza  (Rioja),$16, Northern Spain,83,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2012,Loriñon
844,14%,"Vino de la Tierra de Castilla, Central Spain, Spain",750 ml,Red, Spain,9/1/2017,"While this Tempranillo smells rustic and horsey, it performs better on the palate, which is thick but flat in feel. Rustic, leathery black-fruit flavors finish hot.",,Fine Estates From Spain,Venta Morales 2016 Tempranillo (Vino de la Tierra de Castilla),$8, Central Spain,83,Vino de la Tierra de Castilla,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2016,Venta Morales
845,14.5%,"Toro, Northern Spain, Spain",750 ml,Red, Spain,9/1/2017,"Stewy, raisiny and baked on the nose, this wine feels rough and tannic. Soupy, stewed black-fruit flavors finish raisiny.",Sin Complejos,Monsieur Touton Selection Ltd,Gil Luna 2015 Sin Complejos  (Toro),$13, Northern Spain,82,Toro,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2015,Gil Luna
846,13%,"Spain, Spain Other, Spain",750 ml,Red, Spain,9/1/2017,Jabbing red-berry aromas are a bit dusty and yeasty. This wine feels rubbery and astringent. Raw flavors of tomato and herbs finish hard.,,Hand Picked Selections,Arrumaco 2016 Tempranillo (Spain),$9, Spain Other,81,Spain,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2016,Arrumaco
847,13%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,9/1/2017,"An undeniable raisiny nose leads to a soupy, flat, raisiny wine that's flawed and barely drinkable.",Montaña Tinto,Classical Wines,Familia Montaña 2015 Montaña Tinto  (Rioja),$11, Northern Spain,80,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2015,Familia Montaña
848,14.5%,"Toro, Northern Spain, Spain",750 ml,Red, Spain,9/1/2017,"Aromas suggest compost, murky grit and olive. In the mouth, this wine is heavy and flat. Roasted, underripe berry-fruit flavors finish hot and gritty.",,Saranty Imports,T 2015  Toro,$11, Northern Spain,80,Toro,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tinta del Toro, Tempranillo",2015,
849,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"Lightly charred, toasty berry aromas come with a full covering of clove and baking spice scents in this plush wine. The palate is edged with drying tannins, bolstering exotic berry, spice and herbal flavors. Its long, balanced finish features chocolate and unabsorbed oak. Drink through 2022.",Valbuena 5,Europvin USA,Vega Sicilia 2012 Valbuena 5  (Ribera del Duero),$195, Northern Spain,94,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2012,Vega Sicilia
850,15%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"Full-throttle oak, vanilla, tobacco and smoky blackberry aromas feed into a full, grippy but surprisingly fresh palate. Toasty oak, blackberry and spice flavors finish long and steady. Drink this excellent Tempranillo from a powerful vintage through 2025.",Gran Reserva,Monsieur Touton Selection Ltd,Protos 2011 Gran Reserva  (Ribera del Duero),$77, Northern Spain,93,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2011,Protos
851,14.5%,,750 ml,Red,,8/1/2017,"This wine leads with tire rubber, bacon, forest floor, juniper and blackberry aromas, requiring as much air or time as you can give. In the mouth, it's hard, tannic and almost astringent. A mix of oak and herb-laced black fruit flavors finishes long, with plenty of energy and power in reserve. Drink 2018–2027.",Variety,Votto Vines Importing,Bodegas Fuentespina 2012 F  (Ribera del Duero),$85,,93,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],,2012,
852,14.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"Ripe with mocha, baking spice and heady berry fruit aromas, this is an excellent wine from a great vintage. Its firm, tight palate delivers oak, toasty spice and ripe fruit flavors while coffee and spice accents close out the long finish. Drink through 2027.",,"Ecosur Group, LLC",Livius 2010  Rioja,$75, Northern Spain,93,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2010,Livius
853,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"This wine's compact, lightly toasted berry aromas are reticent but also slyly complex. The palate is packed with firm, abrasive tannins. Dark berry, spice, toast and chocolate flavors finish long and harmonious, with equal amounts of herbal, exotic, oak and berry flavors. Drink through 2026.",Selección,Grapes of Spain,Arrocal 2012 Selección  (Ribera del Duero),$42, Northern Spain,92,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2012,Arrocal
854,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"Maple, mocha and raisin aromas announce an oaky, fully ripe wine with roasted tomato notes. The palate is saturated with mixed berry, spice and chocolatey oak flavors, finishing with heavy residual tannins. Drink this oaky powerhouse through 2028.",Selección Privada,"Dreyfus, Ashby & Co",Marqués de Vargas 2010 Selección Privada  (Rioja),$70, Northern Spain,92,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2010,Marqués de Vargas
855,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"Open-grained oak aromas lend molasses and vanilla to the nose of this well-built Rioja. It's lively and choppy on the palate, with roasted plum and berry flavors, finishing dark and toasty with oak and graphite notes. Drink through 2026.",Selección,Terlato Wines International,Bodegas Valdemar 2012 Selección  (Rioja),$26, Northern Spain,92,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2012,Bodegas Valdemar
856,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"This wine's ripe berry, vanilla, toast, raisin and cedar aromas set the stage for an intense palate with choppy tannins. Its blackberry, caramel and vanilla flavors are rich and ripe, tasting pure on the finish, with a strong punch of chocolaty oak. Drink through 2024.",Reserva,Marie Brizard Wines & Spirits,Marqués del Puerto 2010 Reserva  (Rioja),$37, Northern Spain,92,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2010,Marqués del Puerto
857,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"Ripe, baked black-fruit aromas go heavy on the raisin and prune, with a hint of spice cake thrown in. On the palate, this is saturated and a bit thick. Baked berry, cassis and creamy oak flavors finish lush and chewy, with flavors of oak grain and chocolate. Drink now through 2020.",I Unacepa,Exclusive Selections,Valduero 2012 I Unacepa  (Ribera del Duero),$49, Northern Spain,92,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2012,Valduero
858,15%,"Toro, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"Toro is known for its massive wines, and this fits the bill. Oak, tobacco and mocha aromas share space on the nose with cassis and berry scents. Fully extracted tannins and resiny oak create a sizable palate of plum, cassis and vanilla flavors. Oak-derived spice notes inflect the intense black fruit flavors on the finish. Drink through 2026.",EL Viejo,Askari O.H,Matsu 2014 EL Viejo  (Toro),$60, Northern Spain,92,Toro,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tinta de Toro, Tempranillo",2014,Matsu
859,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"Vanilla, oak spice, tea, berry, olive and herb aromas signal a classic Rioja. Its crisp palate and choppy tannins form the canvas for spicy berry and cassis flavors. More spice powers the finish, which has the fruit to absorb and support the high level of oak. Drink through 2025.",Gold Label,"Hidalgo Imports, LLC",La Gitana 2014 Gold Label  (Rioja),$50, Northern Spain,92,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2014,La Gitana
860,14.5%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"Smoky hickory and meat aromas overshadow this wine's berry scents. On the palate, it rattles about like an untied load. Berry and black plum flavors come with more than enough oak, which is reflected on the toasty, char-laced finish. Drink 2019–2026.",Tinto Viñas Viejas,Quintessential Wines,García Figuero 2013 Tinto Viñas Viejas  (Ribera del Duero),$68, Northern Spain,92,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2013,García Figuero
861,15.4%,"Santa Barbara County, Central Coast, California, US",750 ml,Red, US,8/1/2017,"This delicious wine is fresher and more lively than typical California Tempranillos. Cola, red cherry and vanilla aromas combine for a beautiful nose while the palate shows tart sour cherry and slight hints of leather. Both the acidity and tannic grip are strong but expertly measured.",,,Curran 2012 Tempranillo (Santa Barbara County),$38, California,92, Central Coast,Matt Kettmann,@mattkettmann,Santa Barbara County,Not rated yet [Add Your Review],Tempranillo,2012,Curran
862,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"Murrieta's wines have been on a good run in recent years, as evidenced by this saturated, fleshy Reserva. The nose delivers berry and cherry aromas, with ample oak. The palate is a full-volume bonanza of berry flavors framed by briary spice and toasty oak. A naturally spicy, ripe finish confirms its excellence; drink 2018–2026.",Finca Ygay Reserva,Maisons Marques & Domaines USA,Marqués de Murrieta 2012 Finca Ygay Reserva  (Rioja),$28, Northern Spain,92,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2012,Marqués de Murrieta
863,15%,"Toro, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"The intensely ripe berry and cassis aromas in this single-vineyard Toro come with strong tobacco and baking spice side notes. The palate is loaded to the brim with tobacco, coconut, blackberry and cassis flavors, finishing rich and chocolatey. Drink through 2028.",Finca Valmediano 16 Meses Barrica,USA Wine West,Carlos Moro 2014 Finca Valmediano 16 Meses Barrica  (Toro),$80, Northern Spain,92,Toro,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tinta de Toro, Tempranillo",2014,Carlos Moro
864,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"This heavily oaked Ribera del Duero features maple, barrel char, dried cheese, licorice and boysenberry jam aromas. The palate is so concentrated it's syrupy, its blackened oak, crème de cassis and chocolate flavors feeling heavy on the finish. Drink this saturated bruiser through 2022.",Viña Magna Reserva,Classical Wines,Dominio Basconcillos 2011 Viña Magna Reserva  (Ribera del Duero),$67, Northern Spain,91,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2011,Dominio Basconcillos
865,14%,"Cigales, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"This Tempranillo from little-known Cigales opens with potent crushed brick, spice, toasty oak and berry aromas. The palate has a juicy, fresh outlook and no excess weight or overextraction. Its plum, berry, spice and vanilla flavors finish with a note of mature, sweet tobacco. Drink through 2020.",Reserva,Carolina Wine Brands USA,Museum 2011 Reserva Tempranillo (Cigales),$20, Northern Spain,91,Cigales,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2011,Museum
866,14.5%,"Toro, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"This firm, tannic wine's plum and black cherry aromas are matched by oaky maple and spice scents. Toasty, spicy black fruit and mocha flavors finish with a wave of toast, chocolate and spice. This is more bullish than elegant; drink through 2021.",El Recio,Askari O.H,Matsu 2013 El Recio  (Toro),$30, Northern Spain,91,Toro,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tinta de Toro, Tempranillo",2013,Matsu
867,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"This wine's ripe berry aromas are accompanied by creamy oak, pepper and licorice notes. It feels choppy yet built to last, with spicy, lightly herbal berry and plum flavors and an abrasive but fresh finish, suggesting it will not suffer from further aging. Drink through 2024.",Bentus,Marie Brizard Wines & Spirits,Marqués del Puerto 2014 Bentus  (Rioja),$58, Northern Spain,91,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2014,Marqués del Puerto
868,15.5%,"Toro, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"This full-size, oak-heavy Toro smells of baked berry, prune and wood grain. Lush and chunky on the palate, with mild acidity and bulky tannins, this tastes mostly of toasty, blackened oak, cassis and blackberry. A choppy but long finish tastes chocolaty and rich. At 15.5%, this is extracted, with fleeting balance. Drink through 2020.",,Fine Estates From Spain,Vatan 2014  Toro,$45, Northern Spain,91,Toro,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tinta de Toro, Tempranillo",2014,Vatan
869,15%,"Toro, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"An opaque purple color and charred, smoky aromas render this ripe-vintage Toro dark from the outset. Sandpaper tannins frame its dominant char and burnt toast flavors, while a base of black fruit holds it together. It's all about oak and slamming tannins now, so cellar and drink from 2020–2030.",Pintia,Europvin USA,Vega Sicilia 2012 Pintia  (Toro),$75, Northern Spain,91,Toro,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2012,Vega Sicilia
870,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"Earthy plum and berry aromas precede a racy, high-acid palate that's fresh and sharp. Snappy red plum and wild berry flavors finish tannic, with oak spice and mild chocolate notes. This is a power-packed wine that will last a long time; drink through 2028.",Crianza,Fine Estates From Spain,Sierra Cantabria 2012 Crianza  (Rioja),$19, Northern Spain,91,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2012,Sierra Cantabria
871,15%,"Tierra del Viños de Zamora, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"Heavy oak gives this Tempranillo from Zamora an inky, resiny, charred set of aromas. Its muscular palate is softened somewhat by creamy oak. Woody mocha, blackberry, vanilla and spice flavors linger into the finish, feeling rich but also punchy and tannic. Drink through 2024.",Via Cenit,Aviva Vino,Viñas del Cenit 2013 Via Cenit Tempranillo (Tierra del Viños de Zamora),$35, Northern Spain,91,Tierra del Viños de Zamora,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2013,Viñas del Cenit
872,14.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2017,"A dense, dark color and ripe and raisinated black fruit aromas welcome one into this multi-vineyard Rioja. On the palate, it's loaded with berry and vanilla flavors, its textured finish showing a hint of toast. Drink through 2021.",Viñas de Laguardia,Folio Fine Wine Partners,Artadi 2014 Viñas de Laguardia  (Rioja),$40, Northern Spain,91,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2014,Artadi
